,bytesSent,bytesReceived,testNum,codec,enc_type,spatial,temporal,recordedTime,atCorrectResTime,correctResPerc,correctedFromFrozen,jitterBufferDelay,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalSquaredInterFrameDelay,totalPausesDuration,totalProcessingDelay,framesDecoded,framesDropped,framesReceived,freezeCount
255,13954,287158,0,video_av1,svc,0,0,26830.0,26830.0,100.0,0.0,3.288294,0.57466,0.17886,0.0,17.287,2.5203729999999984,0,3.491679,126,0,126,0
Unnamed 0,18471,368034,1,video_av1,svc,0,1,28000.0,24902.43603515625,88.93727155412947,497.56396484375,25.041911,1.025537,0.345169,0.498,17.709,1.4060970000000008,0,25.399488,256,1,257,2
Unnamed 1,23897,577481,10,video_av1,simulcast,0,1,28000.0,17800.0,63.57142857142857,0.0,6.090483,0.7735989999999999,0.588969,0.0,27.715,2.452325000000003,0,6.728574,357,0,358,0
281,22798,567517,100,video_vp9,simulcast,0,1,28000.0,10750.64697265625,38.39516775948661,2849.35302734375,1.531786,0.262421,0.396849,12.211,26.128,40.32335599999999,0,1.948958,182,140,182,4
281,27435,895514,101,video_vp9,simulcast,0,2,28000.0,15800.0,56.42857142857143,0.0,10.559967,0.4722079999999999,1.401797,0.0,28.044,1.2295319999999974,0,12.052104,764,0,764,0
281,22640,951871,102,video_vp9,simulcast,1,0,28000.0,4638.0,16.564285714285713,9362.0,6.399604,1.20373,0.980713,9.362,26.924,30.42092,0,7.428440999999999,412,38,412,3
281,23899,1124703,103,video_vp9,simulcast,1,1,28000.0,217.18408203125,0.7756574358258929,11782.81591796875,5.675595,1.276208,0.886297,11.983,27.294,36.82961000000001,0,6.608149999999999,411,94,411,4
281,27498,1590361,104,video_vp9,simulcast,1,2,28000.0,5348.0,19.1,252.0,8.757068,1.720694,1.817441,6.538,27.217,13.573912999999989,0,10.636637,553,78,557,6
281,26982,1462189,105,video_vp9,simulcast,2,0,28000.0,0.0,0.0,0.0,10.596342,1.330601,1.604628,6.054,26.411,13.924837000000002,0,12.258936,510,67,510,4
281,27558,1578130,106,video_vp9,simulcast,2,1,28000.0,0.0,0.0,0.0,8.794514999999999,1.74498,0.975891,7.689,28.043,21.848445000000048,0,9.822202,495,142,498,6
281,27162,1515116,107,video_vp9,simulcast,2,2,28000.0,0.0,0.0,0.0,6.269735,1.39711,0.283585,9.26,28.046,29.88051600000002,0,6.580329,468,140,469,3
281,14449,296076,108,video_av1,svc,0,0,28000.0,27800.0,99.28571428571429,0.0,3.726154,0.866834,0.1742459999999999,0.0,17.726,2.528786,0,3.920476,132,0,132,0
281,18958,385845,109,video_av1,svc,0,1,28000.0,24800.0,88.57142857142857,0.0,20.113094,1.190435,0.363861,0.0,17.966,1.4069520000000018,0,20.49145,258,1,259,0
Unnamed 2,27698,864848,11,video_av1,simulcast,0,2,28000.0,8200.0,29.28571428571429,0.0,10.514601,0.988199,1.055678,0.0,27.787,1.363776999999996,0,11.659589,722,0,722,0
281,20176,502550,110,video_av1,svc,0,2,28000.0,24353.0,86.97500000000001,247.0,32.947818,1.098785,0.627041,0.247,17.871,0.8422350000000002,0,33.618201,505,1,506,1
281,18253,652928,111,video_av1,svc,1,0,27999.0,9781.14990234375,34.93392586286564,13018.85009765625,6.656698,0.942247,0.1732459999999999,13.545,18.033,42.80163100000001,0,6.827914,121,126,157,6
281,20105,778716,112,video_av1,svc,1,1,28000.0,-85.51611328125,-0.3054146902901786,9485.51611328125,8.383471,1.295229,0.172839,13.38,17.989,42.235559,0,8.563461,121,237,177,6
279,19382,1052465,113,video_av1,svc,1,2,27799.0,0.0,0.0,0.0,5.187482,0.952332,0.1714159999999999,10.233,14.707,31.759639000000004,0,5.372974,120,334,236,5
281,20222,1028547,114,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,4.974883,1.0534329999999998,0.18225,13.396,17.921,41.750077,0,5.156435,121,464,225,6
Unnamed 3,20645,1042580,115,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,5.624876,0.791148,0.176486,10.661,15.197,33.166105,0,5.799606,121,349,220,6
Unnamed 4,21017,1050045,116,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,6.42059,0.694758,0.183314,13.155,17.7,40.582134,0,6.601435,123,361,205,6
Unnamed 5,17474,456952,117,video_av1,simulcast,0,0,28000.0,20800.0,74.28571428571429,0.0,0.912899,0.5813349999999999,0.3574259999999999,0.0,27.596,4.491801999999999,0,1.297139,181,0,181,0
Unnamed 6,24275,574094,118,video_av1,simulcast,0,1,27999.0,19998.0,71.4239794278367,0.0,5.166828,0.7877719999999999,0.578581,0.0,27.803,2.350071000000001,0,5.793416,366,0,366,0
Unnamed 7,27542,871959,119,video_av1,simulcast,0,2,28000.0,13200.0,47.14285714285714,0.0,10.896284,0.794122,1.079656,0.0,27.849,1.3716829999999955,0,12.069779,723,0,724,0
Unnamed 8,23178,1078260,12,video_av1,simulcast,1,0,28000.0,10599.0458984375,37.8537353515625,1600.9541015625,10.575909,2.478663,0.952317,1.608,27.445,3.409889000000002,0,11.588468,440,0,441,4
Unnamed 9,23709,1083726,120,video_av1,simulcast,1,0,28000.0,12346.0,44.09285714285714,1654.0,10.468935,2.447563,0.915022,1.654,27.538,3.3291359999999983,0,11.441382,444,0,445,4
Unnamed 10,26570,1321675,121,video_av1,simulcast,1,1,27999.0,9321.0,33.29047465980928,279.0,18.606847,3.259276,1.155302,0.504,27.745,2.0054230000000004,0,19.832342,535,0,536,2
Unnamed 11,27163,1611968,122,video_av1,simulcast,1,2,27999.0,3201.0,11.43255116254152,0.0,24.389597,3.349124,1.4175339999999998,0.536,27.74,1.6806639999999928,0,25.888391,644,0,646,2
Unnamed 12,27586,1646218,123,video_av1,simulcast,2,0,28000.0,0.0,0.0,0.0,22.11301,3.941324,1.365845,0.225,27.693,1.6371169999999926,0,23.49972,655,0,658,1
Unnamed 13,28312,1661002,124,video_av1,simulcast,2,1,28000.0,0.0,0.0,0.0,22.028903,3.778768,1.479468,0.232,27.693,1.5959509999999926,0,23.592298,660,0,662,1
Unnamed 14,27783,1628709,125,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,16.601758999999998,2.913816,1.179901,3.163,27.805,11.498678999999983,0,17.853575,571,0,572,1
281,17309,308908,126,video_vp9,svc,0,0,28000.0,1999.0,7.139285714285714,0.0,8.820395,0.1130449999999999,0.274003,0.0,27.982,3.848172000000001,0,9.117034,212,0,212,0
281,24413,356085,127,video_vp9,svc,0,1,28000.0,2000.0,7.142857142857142,0.0,24.688711,0.2201789999999999,0.421493,0.228,27.981,2.108887000000002,0,25.158714,414,1,415,1
281,26258,493845,128,video_vp9,svc,0,2,28000.0,1000.0,3.571428571428571,0.0,15.888703,0.157957,0.5495249999999999,0.225,27.997,1.3172389999999932,0,16.522896,802,15,816,1
281,21145,786589,129,video_vp9,svc,1,0,28000.0,0.0,0.0,0.0,6.795433999999999,0.208539,0.56869,11.577,27.972,34.009551999999964,0,7.383533,170,152,238,6
Unnamed 15,25898,1282986,13,video_av1,simulcast,1,1,27999.0,7375.0,26.340226436658455,225.0,19.230642,3.067029,1.129639,0.225,27.791,2.1410330000000024,0,20.428037,522,0,522,1
281,27021,824256,130,video_vp9,svc,1,1,28000.0,0.0,0.0,0.0,7.875574999999999,0.3183519999999999,0.34407,18.824,27.971,59.99445300000001,0,8.236576,150,475,331,6
281,28445,1550104,131,video_vp9,svc,1,2,28000.0,0.0,0.0,0.0,10.102329,0.2060199999999999,0.8939999999999999,15.471,26.784,48.572978000000056,0,11.028409,272,815,605,5
281,27521,1792722,132,video_vp9,svc,2,0,28000.0,0.0,0.0,0.0,10.944285,0.465632,0.982655,16.069,26.913,37.45593500000005,0,11.485537,252,428,442,12
281,28904,1647953,133,video_vp9,svc,2,1,28000.0,0.0,0.0,0.0,12.419422,0.2021589999999999,1.006026,12.78,27.996,60.065716,0,12.810652,351,560,509,4
281,30661,2441532,134,video_vp9,svc,2,2,28000.0,0.0,0.0,0.0,8.357994999999999,0.380422,0.95523,16.379,27.392,37.63269400000007,0,9.038568,252,630,613,12
281,16097,401158,135,video_vp9,simulcast,0,0,28000.0,12497.0029296875,44.632153320312504,2902.9970703125,0.487484,0.313669,0.2500469999999999,12.189,26.096,41.043898,0,0.7471129999999999,99,63,99,4
281,23550,571683,136,video_vp9,simulcast,0,1,28000.0,10672.072998046875,38.11454642159598,2926.927001953125,1.589394,0.326165,0.432469,12.293,26.096,39.357568,0,2.043895,186,144,186,4
281,27585,899066,137,video_vp9,simulcast,0,2,28000.0,19999.0,71.42500000000001,0.0,12.011442,0.5248999999999999,1.431087,0.0,28.03,1.220393999999998,0,13.532184,766,0,767,0
281,22600,955653,138,video_vp9,simulcast,1,0,28000.0,4622.0,16.507142857142856,9378.0,9.302958,1.312409,0.943395,9.378,26.559,30.580739000000005,0,10.292988,406,40,406,3
281,25341,1228947,139,video_vp9,simulcast,1,1,27999.0,6203.0,22.154362655809138,7796.0,5.03579,1.17168,1.288252,7.796,26.595,21.69702100000001,0,6.378074,456,61,457,4
Unnamed 16,28064,1657742,14,video_av1,simulcast,1,2,28000.0,396.93798828125,1.4176356724330357,3.06201171875,16.717491,2.701413,1.238447,3.572,27.806,11.269267999999988,0,18.030563,581,0,583,3
281,27027,1578165,140,video_vp9,simulcast,1,2,27999.0,3799.0,13.568341726490232,0.0,9.981133,1.6291639999999998,1.984476,1.93,28.029,2.889999000000002,0,12.031062,611,42,613,5
281,26192,1388037,141,video_vp9,simulcast,2,0,28000.0,0.0,0.0,0.0,6.244735,0.99456,1.432324,6.273,26.349,20.826593000000035,0,7.732393999999999,483,70,484,2
281,26833,1506967,142,video_vp9,simulcast,2,1,28000.0,0.0,0.0,0.0,8.162665,1.416267,1.63048,3.799,28.031,11.547654999999994,0,9.854237,536,92,539,4
281,27226,1548761,143,video_vp9,simulcast,2,2,28000.0,0.0,0.0,0.0,7.350403999999999,1.913486,1.346172,7.629,28.03,21.713066000000016,0,8.750791999999999,483,136,485,6
Unnamed 17,14522,293514,144,video_av1,svc,0,0,28000.0,28000.0,100.0,0.0,4.740209,0.780463,0.203014,0.0,17.961,2.587192999999998,0,4.965066,133,0,133,0
281,18846,376970,145,video_av1,svc,0,1,27999.0,21598.875,77.1415943426551,201.125,16.570949,1.184338,0.350827,0.25,17.905,1.400224999999998,0,16.953993999999998,254,1,255,1
281,20457,520367,146,video_av1,svc,0,2,28000.0,22000.0,78.57142857142857,0.0,38.442297,1.7092539999999998,0.654284,0.239,17.899,0.8631730000000006,0,39.141251,498,1,499,1
281,18385,652642,147,video_av1,svc,1,0,28000.0,12866.323974609375,45.95115705217634,9733.676025390625,6.721237,1.1885409999999998,0.185768,10.223,14.962,32.174942,0,6.911719,123,90,157,5
Unnamed 18,20400,786057,148,video_av1,svc,1,1,28000.0,67.807861328125,0.24217093331473216,9532.192138671875,5.983581,0.84512,0.1752719999999999,10.274,14.836,32.327102000000004,0,6.158696,120,167,174,5
Unnamed 19,20464,1055860,149,video_av1,svc,1,2,27999.0,9887.732177734375,35.31459044156711,12711.267822265625,6.322755,0.6829529999999999,0.185614,13.225,17.775,40.82485099999999,0,6.505889,124,360,200,6
Unnamed 20,28202,1689653,15,video_av1,simulcast,2,0,27999.0,0.0,0.0,0.0,18.078242,2.772348,1.196821,3.61,27.758,11.392535999999986,0,19.348979,584,0,586,3
281,18985,989581,150,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,5.472464,1.078512,0.1828449999999999,13.402,17.924,41.42418,0,5.65414,121,436,205,6
281,20837,1011333,151,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,5.520406,0.999107,0.177281,10.302,14.871,31.923405,0,5.696286,120,243,205,5
281,19965,1016732,152,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,8.249164,0.992639,0.180721,13.085,17.839,41.430471,0,8.430303,121,371,202,5
281,17179,464413,153,video_av1,simulcast,0,0,28000.0,21200.0,75.71428571428571,0.0,1.419392,0.600142,0.343012,0.0,28.038,4.470993999999998,0,1.785214,185,0,185,0
Unnamed 21,23965,581682,154,video_av1,simulcast,0,1,28000.0,15000.0,53.57142857142857,0.0,7.00799,0.919951,0.6256659999999999,0.0,27.773,2.379569000000003,0,7.68237,364,0,364,0
Unnamed 22,27353,853815,155,video_av1,simulcast,0,2,28000.0,14192.0,50.68571428571429,208.0,8.102281,0.802279,1.027953,0.208,27.739,1.391164999999993,0,9.21797,722,0,722,1
Unnamed 23,23637,1086088,156,video_av1,simulcast,1,0,28000.0,12027.0,42.95357142857143,1573.0,10.008047,3.220251,0.68533,1.573,27.729,3.396928999999997,0,10.745896,440,0,440,4
281,26836,1312590,157,video_av1,simulcast,1,1,28000.0,7629.097900390625,27.246778215680806,570.902099609375,17.478657,3.506387,0.3666709999999999,0.771,28.064,2.167490000000002,0,17.879188,529,0,529,3
Unnamed 24,27181,1627624,158,video_av1,simulcast,1,2,28000.0,0.0,0.0,0.0,25.794899,3.923669,1.257947,0.313,27.794,1.6801039999999925,0,27.130893,661,0,662,1
Unnamed 25,27581,1727836,159,video_av1,simulcast,2,0,27999.0,0.0,0.0,0.0,25.877822,3.562125,1.456248,0.477,27.725,1.55559299999999,0,27.421007,687,0,688,2
Unnamed 26,27814,1700278,16,video_av1,simulcast,2,1,27999.0,0.0,0.0,0.0,27.648886,3.928183,1.452924,0.0,27.79,1.602197999999993,0,29.18594,674,0,675,0
Unnamed 27,27179,1722069,160,video_av1,simulcast,2,1,28000.0,0.0,0.0,0.0,27.179219,3.92464,1.47532,0.543,27.85,1.5576059999999898,0,28.739878,694,0,695,2
Unnamed 28,27638,1695077,161,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,19.873396,4.081528,1.548846,0.0,27.742,1.5670839999999926,0,21.510079,676,0,678,0
281,17654,308023,162,video_vp9,svc,0,0,28000.0,2000.0,7.142857142857142,0.0,9.891846,0.198033,0.292836,0.0,27.994,3.836584,0,10.207657,212,0,212,0
281,24484,358401,163,video_vp9,svc,0,1,28000.0,2000.0,7.142857142857142,0.0,28.708988,0.204475,0.397814,0.264,27.997,2.1043770000000013,0,29.152005,414,1,415,1
281,26893,498808,164,video_vp9,svc,0,2,28000.0,800.0,2.857142857142857,0.0,15.618761,0.2027179999999999,0.5966429999999999,0.189,28.002,1.303791999999994,0,16.301817,812,8,819,1
281,20374,856776,165,video_vp9,svc,1,0,28000.0,0.0,0.0,0.0,4.69345,0.329489,0.4399099999999999,16.054,26.249,51.133859,0,5.147633,122,201,215,6
281,26514,1119521,166,video_vp9,svc,1,1,27999.0,0.0,0.0,0.0,6.998897,0.2490049999999999,0.635705,15.856,26.849,51.217405000000014,0,7.65583,173,408,345,5
281,28108,1551676,167,video_vp9,svc,1,2,28000.0,0.0,0.0,0.0,10.80041,0.26474,0.961549,15.518,27.998,48.94385000000004,0,11.796364,301,801,589,5
281,28509,1521362,168,video_vp9,svc,2,0,28000.0,0.0,0.0,0.0,20.94291,0.243112,1.208258,10.613,27.11,31.58865000000016,0,22.088293,436,575,686,5
281,29566,2003818,169,video_vp9,svc,2,1,28000.0,0.0,0.0,0.0,12.05265,0.371899,1.095416,14.621,27.931,37.29485300000007,0,12.945798,270,472,486,10
Unnamed 29,27502,1671045,17,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,20.394585,3.278181,1.179528,3.154,27.834,11.45362999999999,0,21.648914,581,0,583,1
281,29254,1794871,170,video_vp9,svc,2,2,28000.0,0.0,0.0,0.0,24.56887,0.265024,1.073387,14.794,28.006,61.50011800000005,0,25.500208,362,752,535,6
281,15520,385640,171,video_vp9,simulcast,0,0,28000.0,11919.56494140625,42.569874790736606,5880.43505859375,0.433473,0.225264,0.249357,12.155,26.092,39.74693,0,0.694156,98,56,98,4
281,22749,549113,172,video_vp9,simulcast,0,1,28000.0,10520.9580078125,37.57485002790178,2879.0419921875,1.296841,0.171955,0.422392,12.245,26.13,39.311156,0,1.740387,183,131,183,4
281,27477,888914,173,video_vp9,simulcast,0,2,28000.0,15800.0,56.42857142857143,0.0,16.449384,0.556577,1.473917,0.0,28.017,1.2423069999999965,0,18.009085,758,0,759,0
281,22742,982428,174,video_vp9,simulcast,1,0,28000.0,4365.0,15.589285714285714,9635.0,6.217593,1.035635,0.958928,9.635,26.311,30.307333000000003,0,7.225187,406,42,406,4
281,25218,1197903,175,video_vp9,simulcast,1,1,28000.0,3400.0,12.142857142857142,0.0,6.954771999999999,1.196052,1.15512,8.14,26.588,22.24726,0,8.159614,438,74,438,5
281,26901,1502248,176,video_vp9,simulcast,1,2,28000.0,0.0,0.0,0.0,9.232089,1.5910179999999998,1.2270759999999998,9.398,28.001,22.28059700000001,0,10.513132,465,145,471,9
281,27218,1554817,177,video_vp9,simulcast,2,0,28000.0,0.0,0.0,0.0,7.331703999999999,1.772228,1.723814,6.923,27.818,20.561062000000085,0,9.120417,569,74,571,4
281,26494,1531090,178,video_vp9,simulcast,2,1,28000.0,0.0,0.0,0.0,11.416753,2.013366,2.023499,0.498,28.059,2.2904790000000017,0,13.507364,594,25,597,1
281,27441,1638038,179,video_vp9,simulcast,2,2,28000.0,0.0,0.0,0.0,10.379184,1.499431,2.006338,3.686,27.98,12.116525999999984,0,12.455328,619,50,620,2
281,17551,285373,18,video_vp9,svc,0,0,28000.0,2000.0,7.142857142857142,0.0,9.284447,0.205783,0.268073,0.0,27.977,3.823783,0,9.57598,212,0,212,0
Unnamed 30,14118,296716,180,video_av1,svc,0,0,28000.0,27000.0,96.42857142857143,0.0,3.59483,0.7916369999999999,0.187515,0.0,18.027,2.606213,0,3.803529,133,0,133,0
281,18596,370995,181,video_av1,svc,0,1,28000.0,24600.0,87.85714285714286,0.0,22.25801,1.181684,0.354079,0.0,17.539,1.3635529999999991,0,22.625716,251,1,252,0
281,19868,503905,182,video_av1,svc,0,2,28000.0,24745.0,88.375,255.0,31.535587,1.216989,0.650902,0.255,17.803,0.8721630000000015,0,32.22095,505,1,507,1
Unnamed 31,18160,641408,183,video_av1,svc,1,0,28000.0,12819.27783203125,45.783135114397325,9780.72216796875,5.9768,0.932289,0.173096,10.323,14.885,32.705001,0,6.14737,120,91,155,5
281,20384,772716,184,video_av1,svc,1,1,28000.0,44.028076171875,0.15724312918526787,3155.971923828125,5.458737999999999,1.00634,0.1680239999999999,10.261,15.064,32.343301999999994,0,5.640505,115,184,172,5
281,20189,1033568,185,video_av1,svc,1,2,28000.0,0.0,0.0,0.0,7.135917999999999,1.091089,0.179752,13.407,17.918,41.7916,0,7.314885999999999,121,454,225,6
281,21769,1027677,186,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,6.283805,0.794566,0.184948,13.633,18.168,43.655472,0,6.467315999999999,123,445,210,6
Unnamed 32,20239,1030086,187,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,5.962744,0.850351,0.178814,13.576,18.104,43.27817,0,6.139154,121,447,213,6
Unnamed 33,20338,1041851,188,video_av1,svc,2,2,28000.0,0.0,0.0,0.0,5.664402,0.6288509999999999,0.175178,13.303,17.833,41.413043,0,5.837168,123,369,202,6
Unnamed 34,17019,460167,189,video_av1,simulcast,0,0,28000.0,22200.0,79.28571428571428,0.0,0.963559,0.6362559999999999,0.357971,0.0,27.555,4.312410999999998,0,1.349202,185,0,185,0
281,24988,360360,19,video_vp9,svc,0,1,28000.0,800.0,2.857142857142857,0.0,23.540994,0.1129019999999999,0.4054689999999999,0.263,27.983,2.102787000000002,0,23.994176,414,1,415,1
Unnamed 35,23865,573116,190,video_av1,simulcast,0,1,27999.0,17163.0,61.298617807778854,236.0,7.508823,0.676308,0.573989,0.236,27.785,2.469677000000003,0,8.130714,360,0,360,1
Unnamed 36,27633,863629,191,video_av1,simulcast,0,2,28000.0,15400.0,55.00000000000001,0.0,10.511551,0.904989,1.072014,0.0,27.802,1.378447999999996,0,11.673595,721,0,721,0
Unnamed 37,23184,1066316,192,video_av1,simulcast,1,0,27999.0,9489.840087890625,33.89349651019902,1110.159912109375,9.987072,2.781366,0.910157,1.153,27.675,3.871175000000001,0,10.956444,439,0,439,2
Unnamed 38,26498,1294427,193,video_av1,simulcast,1,1,28000.0,4873.298095703125,17.40463605608259,327.701904296875,14.865072,2.628099,1.149877,0.528,27.697,2.0767130000000016,0,16.083277,526,0,526,2
Unnamed 39,27797,1734839,194,video_av1,simulcast,1,2,28000.0,2000.0,7.142857142857142,0.0,27.790734,4.133254,1.467907,0.492,27.756,1.549657999999989,0,29.347996,698,0,702,2
Unnamed 40,28086,1708507,195,video_av1,simulcast,2,0,27999.0,0.0,0.0,0.0,28.389494,3.608397,1.438547,0.21,27.723,1.4977489999999918,0,29.835969,700,0,703,1
Unnamed 41,27306,1721421,196,video_av1,simulcast,2,1,28000.0,0.0,0.0,0.0,25.910406,3.970547,1.487108,0.255,27.771,1.539272999999989,0,27.485111,692,0,694,1
Unnamed 42,27417,1565832,197,video_av1,simulcast,2,2,28000.0,0.0,0.0,0.0,29.219839,3.458902,1.414446,0.0,27.803,1.6667569999999918,0,30.717355,651,0,653,0
281,17531,289899,198,video_vp9,svc,0,0,28000.0,2000.0,7.142857142857142,0.0,9.594874,0.12315,0.2714419999999999,0.0,27.98,3.838993999999999,0,9.889585,212,0,212,0
281,24517,393643,199,video_vp9,svc,0,1,28000.0,800.0,2.857142857142857,0.0,24.129244,0.144858,0.416994,0.235,27.998,2.094862000000001,0,24.590517,415,1,416,1
Unnamed 43,20307,511413,2,video_av1,svc,0,2,28001.0,26532.0,94.75375879432877,268.0,28.570308,1.2886419999999998,0.6487729999999999,0.268,17.906,0.8622460000000006,0,29.266452,505,1,506,1
281,26713,541495,20,video_vp9,svc,0,2,28000.0,1000.0,3.571428571428571,0.0,14.059195,0.151646,0.572703,0.22,28.013,1.3360589999999934,0,14.712214,811,9,819,1
281,26773,539892,200,video_vp9,svc,0,2,28000.0,1000.0,3.571428571428571,0.0,15.446595,0.12007,0.575318,0.221,28.013,1.324360999999995,0,16.102325999999998,810,10,819,1
281,20745,784392,201,video_vp9,svc,1,0,28000.0,0.0,0.0,0.0,6.162049,0.319721,0.590608,10.983,27.937,33.712701,0,6.774405,173,143,235,5
281,26722,1116910,202,video_vp9,svc,1,1,28000.0,0.0,0.0,0.0,6.588469,0.315303,0.6127889999999999,16.055,27.623,51.214705,0,7.221582,185,409,345,6
281,28450,1559744,203,video_vp9,svc,1,2,28000.0,0.0,0.0,0.0,9.807899,0.4115439999999999,0.868535,15.996,28.0,49.06650200000002,0,10.709258,283,859,609,6
281,27576,1843500,204,video_vp9,svc,2,0,27999.0,0.0,0.0,0.0,10.645555,0.389773,0.982116,15.798,27.871,38.832357000000094,0,11.141663,247,429,456,11
281,29891,2026246,205,video_vp9,svc,2,1,28000.0,0.0,0.0,0.0,9.865634,0.3533219999999999,0.961353,14.894,27.255,38.13054100000004,0,10.640068,252,466,497,10
281,30333,2522457,206,video_vp9,svc,2,2,28000.0,0.0,0.0,0.0,9.051947,0.328107,0.863516,14.94,27.548,38.36865600000009,0,9.658835,255,616,630,9
281,15949,387280,207,video_vp9,simulcast,0,0,28000.0,12354.97900390625,44.12492501395089,2845.02099609375,0.520755,0.313001,0.048385,12.141,26.089,40.943585,0,0.572852,98,56,98,4
281,23289,576081,208,video_vp9,simulcast,0,1,28000.0,11599.0,41.425,0.0,1.5116159999999998,0.31776,0.400072,12.197,27.214,38.56796199999999,0,1.932843,207,130,207,4
281,27488,896312,209,video_vp9,simulcast,0,2,28000.0,17600.0,62.857142857142854,0.0,10.596982,0.417027,1.415915,0.0,28.027,1.2089889999999976,0,12.10326,769,0,769,0
281,21216,866273,21,video_vp9,svc,1,0,28000.0,0.0,0.0,0.0,3.925386,0.366318,0.422104,16.473,26.109,50.99222099999999,0,4.361522,119,209,216,7
281,22134,951053,210,video_vp9,simulcast,1,0,28000.0,2283.260986328125,8.154503522600447,9116.739013671875,6.628945,1.20501,0.941282,9.317,26.347,30.483069,0,7.618290999999999,398,42,399,3
281,24929,1185697,211,video_vp9,simulcast,1,1,28000.0,3915.2568359375,13.983060128348216,684.7431640625,9.581637,1.242714,1.220965,8.926,26.613,22.19843300000001,0,10.851993,435,70,435,7
281,27178,1565433,212,video_vp9,simulcast,1,2,28000.0,3800.0,13.571428571428571,0.0,11.65913,1.83146,2.09736,1.591,28.027,2.945289,0,13.823966,622,24,624,2
281,26999,1453696,213,video_vp9,simulcast,2,0,28000.0,0.0,0.0,0.0,8.668854999999999,1.612907,1.655971,4.545,27.999,12.449236999999998,0,10.385063,542,53,544,3
281,26595,1379911,214,video_vp9,simulcast,2,1,28000.0,0.0,0.0,0.0,9.360543,1.265301,1.911457,0.605,26.513,2.322081000000003,0,11.335478,540,26,541,2
281,26741,1466238,215,video_vp9,simulcast,2,2,28000.0,0.0,0.0,0.0,5.687366,1.4308729999999998,1.186863,9.335,28.029,30.101139000000003,0,6.927404999999999,471,131,472,3
Unnamed 44,14554,294602,216,video_av1,svc,0,0,28000.0,28000.0,100.0,0.0,4.328088,0.69174,0.1971979999999999,0.0,17.737,2.5296069999999995,0,4.548285,132,0,132,0
281,18921,384857,217,video_av1,svc,0,1,28000.0,25558.0,91.27857142857142,242.0,17.944851,1.081036,0.352837,0.242,17.878,1.3802779999999986,0,18.328067,257,1,258,1
Unnamed 45,20270,499970,218,video_av1,svc,0,2,28000.0,24944.0,89.08571428571429,256.0,30.282746,0.961265,0.652227,0.256,17.839,0.8605269999999998,0,30.981267,505,1,506,1
281,17985,648672,219,video_av1,svc,1,0,28000.0,12866.8349609375,45.95298200334821,9733.1650390625,7.319154999999999,0.8000079999999999,0.170849,10.242,14.761,32.08250099999999,0,7.490106,122,90,158,5
281,26739,1099469,22,video_vp9,svc,1,1,28000.0,0.0,0.0,0.0,5.693617,0.263955,0.636811,15.946,26.034,50.032328000000014,0,6.350427,167,393,336,6
281,20493,779391,220,video_av1,svc,1,1,28000.0,65.695068359375,0.23462524414062502,9534.304931640625,11.425841,1.151647,0.178649,10.288,14.908,32.249295999999994,0,11.603771,121,123,164,5
Unnamed 46,20033,1045784,221,video_av1,svc,1,2,28000.0,0.0,0.0,0.0,1.7933249999999998,0.628966,0.173145,10.434,15.227,32.480241,0,1.986569,130,361,234,5
281,20449,1051876,222,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,5.696200999999999,1.058968,0.1828789999999999,13.549,18.1,43.03622,0,5.874237,121,458,224,6
Unnamed 47,20384,994373,223,video_av1,svc,2,1,28000.0,0.0,0.0,0.0,2.656143,0.655471,0.184247,13.299,17.902,41.40417599999999,0,2.860442,131,439,217,6
281,20555,1040606,224,video_av1,svc,2,2,27999.0,0.0,0.0,0.0,4.595432,1.008989,0.174256,13.27,17.79,41.009852,0,4.773489,121,440,210,6
Unnamed 48,16833,450257,225,video_av1,simulcast,0,0,27999.0,20199.0,72.14186220936462,0.0,1.036603,0.67089,0.3465939999999999,0.0,27.588,4.509807999999997,0,1.41051,180,0,180,0
Unnamed 49,24325,581825,226,video_av1,simulcast,0,1,28000.0,19000.0,67.85714285714286,0.0,5.616461,0.7336929999999999,0.586969,0.0,27.696,2.3206620000000022,0,6.252974999999999,368,0,368,0
281,27336,852403,227,video_av1,simulcast,0,2,28000.0,15400.0,55.00000000000001,0.0,18.260404,0.877116,1.054956,0.0,28.064,1.5064499999999903,0,19.401271,706,0,707,0
Unnamed 50,23319,1079196,228,video_av1,simulcast,1,0,28000.0,12347.0,44.09642857142857,1653.0,12.497156,2.751562,0.939478,1.653,27.682,3.4484619999999997,0,13.496816,446,0,447,4
281,26245,1316542,229,video_av1,simulcast,1,1,28000.0,10000.0,35.714285714285715,0.0,18.252291,3.077262,1.130656,0.0,28.038,2.155306000000004,0,19.450675,526,0,527,0
