id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rid,rtxSsrc,scalabilityMode,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V196110104,1776600305496.278,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1095514,1069,true,1,0,540,960,191,191,31833,13,4,SV173,0,0,0,0,39285,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.374,0,22.211133
OT01V2196301879,1776600305496.278,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1186286,1887,true,0,0,270,480,635,635,179566,5,6,SV173,0,0,0,4,126413,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.425,0,4.879066
OT01V4021281234,1776600305496.278,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600305696.328,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1137400,1119,true,1,0,540,960,198,198,35583,13,4,SV173,0,0,0,0,40641,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.522,0,22.211206999999998
OT01V2196301879,1776600305696.328,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1191889,1894,true,0,0,270,480,640,640,179734,5,6,SV173,0,0,0,4,127439,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.497,0,4.87907
OT01V4021281234,1776600305696.328,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600305696.328,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1137400,1119,true,1,0,540,960,198,198,35583,13,4,SV173,0,0,0,0,40641,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.522,0,22.211206999999998
OT01V2196301879,1776600305696.328,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1191889,1894,true,0,0,270,480,640,640,179734,5,6,SV173,0,0,0,4,127439,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.497,0,4.87907
OT01V4021281234,1776600305696.328,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600305896.236,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1174117,1155,true,1,0,540,960,204,204,36447,13,4,SV173,0,0,0,0,41801,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.659,0,22.278339
OT01V2196301879,1776600305896.236,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1200215,1904,true,0,0,270,480,646,646,179974,5,6,SV173,0,0,0,4,128675,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.599,0,4.89729
OT01V4021281234,1776600305896.236,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600305896.236,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1174117,1155,true,1,0,540,960,204,204,36447,13,4,SV173,0,0,0,0,41801,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.659,0,22.278339
OT01V2196301879,1776600305896.236,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1200215,1904,true,0,0,270,480,646,646,179974,5,6,SV173,0,0,0,4,128675,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.599,0,4.89729
OT01V4021281234,1776600305896.236,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306096.245,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1212401,1191,true,1,0,540,960,210,210,37311,13,4,SV173,0,0,0,0,42966,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.793,0,22.278399
OT01V2196301879,1776600306096.245,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1206356,1912,true,0,0,270,480,652,652,180166,5,6,SV173,0,0,0,4,129911,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.698,0,4.897296
OT01V4021281234,1776600306096.245,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306096.245,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1212401,1191,true,1,0,540,960,210,210,37311,13,4,SV173,0,0,0,0,42966,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.793,0,22.278399
OT01V2196301879,1776600306096.245,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1206356,1912,true,0,0,270,480,652,652,180166,5,6,SV173,0,0,0,4,129911,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.698,0,4.897296
OT01V4021281234,1776600306096.245,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306296.263,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1252193,1229,true,1,0,540,960,216,216,38223,13,4,SV173,0,0,0,0,44088,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.924,0,22.589899
OT01V2196301879,1776600306296.263,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1215238,1922,true,0,0,270,480,658,658,180406,5,6,SV173,0,0,0,4,131133,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.789,0,4.89731
OT01V4021281234,1776600306296.263,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306296.263,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1252193,1229,true,1,0,540,960,216,216,38223,13,4,SV173,0,0,0,0,44088,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,4.924,0,22.589899
OT01V2196301879,1776600306296.263,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1215238,1922,true,0,0,270,480,658,658,180406,5,6,SV173,0,0,0,4,131133,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.789,0,4.89731
OT01V4021281234,1776600306296.263,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306496.307,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1288008,1265,true,1,0,540,960,222,222,39087,13,4,SV173,0,0,0,0,45251,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.031,0,22.771157
OT01V2196301879,1776600306496.307,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1223094,1931,true,0,0,270,480,664,664,180622,5,6,SV173,0,0,0,4,132369,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.871,0,4.904108
OT01V4021281234,1776600306496.307,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306496.307,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1288008,1265,true,1,0,540,960,222,222,39087,13,4,SV173,0,0,0,0,45251,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.031,0,22.771157
OT01V2196301879,1776600306496.307,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1223094,1931,true,0,0,270,480,664,664,180622,5,6,SV173,0,0,0,4,132369,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.871,0,4.904108
OT01V4021281234,1776600306496.307,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306696.272,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1333727,1308,true,1,0,540,960,228,228,40119,13,4,SV173,0,0,0,0,46410,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.14,0,22.771198
OT01V2196301879,1776600306696.272,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1229215,1940,true,0,0,270,480,670,670,180838,5,6,SV173,0,0,0,4,133599,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.964,0,4.904116999999999
OT01V4021281234,1776600306696.272,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306696.272,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1333727,1308,true,1,0,540,960,228,228,40119,13,4,SV173,0,0,0,0,46410,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.14,0,22.771198
OT01V2196301879,1776600306696.272,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1229215,1940,true,0,0,270,480,670,670,180838,5,6,SV173,0,0,0,4,133599,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,10.964,0,4.904116999999999
OT01V4021281234,1776600306696.272,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306896.406,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1378381,1350,true,1,0,540,960,234,234,41127,13,4,SV173,0,0,0,0,47557,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.251,0,22.771245
OT01V2196301879,1776600306896.406,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1238639,1950,true,0,0,270,480,676,676,181078,5,6,SV173,0,0,0,4,134823,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,11.048,0,4.904127
OT01V4021281234,1776600306896.406,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600306896.406,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1378381,1350,true,1,0,540,960,234,234,41127,13,4,SV173,0,0,0,0,47557,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.251,0,22.771245
OT01V2196301879,1776600306896.406,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1238639,1950,true,0,0,270,480,676,676,181078,5,6,SV173,0,0,0,4,134823,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,11.048,0,4.904127
OT01V4021281234,1776600306896.406,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600307096.327,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1409732,1380,true,1,0,540,960,239,239,41847,13,5,SV173,0,0,0,0,48552,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.355,0,22.80793
OT01V2196301879,1776600307096.327,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1249250,1961,true,0,0,270,480,682,682,181346,6,7,SV173,0,0,0,5,136052,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,11.147,0,4.904138
OT01V4021281234,1776600307096.327,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600307096.327,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1409732,1380,true,1,0,540,960,239,239,41847,13,5,SV173,0,0,0,0,48552,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.355,0,22.80793
OT01V2196301879,1776600307096.327,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1249250,1961,true,0,0,270,480,682,682,181346,6,7,SV173,0,0,0,5,136052,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,11.147,0,4.904138
OT01V4021281234,1776600307096.327,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600307296.284,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1452090,1422,true,1,0,540,960,245,245,42883,13,5,SV173,0,0,0,0,49746,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.486,0,23.084611
OT01V2196301879,1776600307296.284,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1254124,1968,true,0,0,270,480,686,686,181514,6,7,SV173,0,0,0,5,136867,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,11.215,0,4.90942
OT01V4021281234,1776600307296.284,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600307296.284,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1452090,1422,true,1,0,540,960,245,245,42883,13,5,SV173,0,0,0,0,49746,[object Object],bandwidth,1,0,0,r1,3482260029,L1T3,5.486,0,23.084611
OT01V2196301879,1776600307296.284,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1254124,1968,true,0,0,270,480,686,686,181514,6,7,SV173,0,0,0,5,136867,[object Object],bandwidth,1,0,0,r0,3347861686,L1T3,11.215,0,4.90942
OT01V4021281234,1776600307296.284,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,0,1,true,2,0,,,0,0,283,0,0,SV173,0,0,0,0,,[object Object],bandwidth,1,0,0,r2,1802540454,,0,0,0
OT01V196110104,1776600307496.175,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1491568,1459,true,1,0,540,960,251,251,43775,13,6,SV173,0,0,0,0,50968,[object Object],none,2,0,0,r1,3482260029,L1T3,5.649,0,23.414339
OT01V2196301879,1776600307496.175,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1260072,1974,true,0,0,270,480,690,690,181662,6,8,SV173,0,0,0,5,137696,[object Object],none,2,0,0,r0,3347861686,L1T3,11.317,0,4.919585
OT01V4021281234,1776600307496.175,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,11515,11,true,2,0,1080,1920,4,4,563,2,1,SV173,0,0,0,0,832,[object Object],none,2,0,0,r2,1802540454,L1T3,0.148,0,0.45287099999999997
OT01V196110104,1776600307496.175,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1491568,1459,true,1,0,540,960,251,251,43775,13,6,SV173,0,0,0,0,50968,[object Object],none,2,0,0,r1,3482260029,L1T3,5.649,0,23.414339
OT01V2196301879,1776600307496.175,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1260072,1974,true,0,0,270,480,690,690,181662,6,8,SV173,0,0,0,5,137696,[object Object],none,2,0,0,r0,3347861686,L1T3,11.317,0,4.919585
OT01V4021281234,1776600307496.175,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,11515,11,true,2,0,1080,1920,4,4,563,2,1,SV173,0,0,0,0,832,[object Object],none,2,0,0,r2,1802540454,L1T3,0.148,0,0.45287099999999997
OT01V196110104,1776600307696.326,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1518511,1485,true,1,0,540,960,255,255,44399,13,6,SV173,0,0,0,0,51796,[object Object],none,2,0,0,r1,3482260029,L1T3,5.723,0,25.003185
OT01V2196301879,1776600307696.326,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1264529,1980,true,0,0,270,480,693,693,181806,6,8,SV173,0,0,0,5,138317,[object Object],none,2,0,0,r0,3347861686,L1T3,11.378,0,5.016374
OT01V4021281234,1776600307696.326,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,39824,36,true,2,0,1080,1920,7,7,1267,5,1,SV173,0,0,0,0,1456,[object Object],none,2,0,0,r2,1802540454,L1T3,0.238,0,4.780206
OT01V196110104,1776600307696.326,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1518511,1485,true,1,0,540,960,255,255,44399,13,6,SV173,0,0,0,0,51796,[object Object],none,2,0,0,r1,3482260029,L1T3,5.723,0,25.003185
OT01V2196301879,1776600307696.326,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1264529,1980,true,0,0,270,480,693,693,181806,6,8,SV173,0,0,0,5,138317,[object Object],none,2,0,0,r0,3347861686,L1T3,11.378,0,5.016374
OT01V4021281234,1776600307696.326,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,39824,36,true,2,0,1080,1920,7,7,1267,5,1,SV173,0,0,0,0,1456,[object Object],none,2,0,0,r2,1802540454,L1T3,0.238,0,4.780206
OT01V196110104,1776600307896.44,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1536159,1502,true,1,0,540,960,258,258,44807,13,6,SV173,0,0,0,0,52417,[object Object],none,2,0,0,r1,3482260029,L1T3,5.789,0,25.620867999999998
OT01V2196301879,1776600307896.44,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1271304,1989,true,0,0,270,480,699,699,182022,6,8,SV173,0,0,0,5,139560,[object Object],none,2,0,0,r0,3347861686,L1T3,11.518,0,5.130636
OT01V4021281234,1776600307896.44,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,76094,69,true,2,0,1080,1920,9,9,2191,6,1,SV173,0,0,0,0,1872,[object Object],none,2,0,0,r2,1802540454,L1T3,0.295,0,14.664518999999999
OT01V196110104,1776600307896.44,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1536159,1502,true,1,0,540,960,258,258,44807,13,6,SV173,0,0,0,0,52417,[object Object],none,2,0,0,r1,3482260029,L1T3,5.789,0,25.620867999999998
OT01V2196301879,1776600307896.44,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1271304,1989,true,0,0,270,480,699,699,182022,6,8,SV173,0,0,0,5,139560,[object Object],none,2,0,0,r0,3347861686,L1T3,11.518,0,5.130636
OT01V4021281234,1776600307896.44,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,76094,69,true,2,0,1080,1920,9,9,2191,6,1,SV173,0,0,0,0,1872,[object Object],none,2,0,0,r2,1802540454,L1T3,0.295,0,14.664518999999999
OT01V196110104,1776600308096.311,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1554963,1521,true,1,0,540,960,262,262,45263,13,6,SV173,0,0,0,0,53244,[object Object],none,2,0,0,r1,3482260029,L1T3,5.893,0,26.013873
OT01V2196301879,1776600308096.311,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1276416,1995,true,0,0,270,480,704,704,182166,6,8,SV173,0,0,0,5,140595,[object Object],none,2,0,0,r0,3347861686,L1T3,11.608,0,5.147450999999999
OT01V4021281234,1776600308096.311,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,114302,103,true,2,0,1080,1920,11,11,3143,7,1,SV173,0,0,0,0,2288,[object Object],none,2,0,0,r2,1802540454,L1T3,0.373,0,28.112482
OT01V196110104,1776600308096.311,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1554963,1521,true,1,0,540,960,262,262,45263,13,6,SV173,0,0,0,0,53244,[object Object],none,2,0,0,r1,3482260029,L1T3,5.893,0,26.013873
OT01V2196301879,1776600308096.311,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1276416,1995,true,0,0,270,480,704,704,182166,6,8,SV173,0,0,0,5,140595,[object Object],none,2,0,0,r0,3347861686,L1T3,11.608,0,5.147450999999999
OT01V4021281234,1776600308096.311,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,114302,103,true,2,0,1080,1920,11,11,3143,7,1,SV173,0,0,0,0,2288,[object Object],none,2,0,0,r2,1802540454,L1T3,0.373,0,28.112482
OT01V196110104,1776600308296.266,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1565294,1531,true,1,0,540,960,266,266,45503,13,6,SV173,0,0,0,0,54058,[object Object],none,2,0,0,r1,3482260029,L1T3,5.999,0,26.163034
OT01V2196301879,1776600308296.266,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1281218,2002,true,0,0,270,480,709,709,182334,6,8,SV173,0,0,0,5,141611,[object Object],none,2,0,0,r0,3347861686,L1T3,11.717,0,5.199025
OT01V4021281234,1776600308296.266,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,150534,135,true,2,0,1080,1920,13,13,3971,8,1,SV173,0,0,0,0,2704,[object Object],none,2,0,0,r2,1802540454,L1T3,0.444,0,42.001754
OT01V196110104,1776600308296.266,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1565294,1531,true,1,0,540,960,266,266,45503,13,6,SV173,0,0,0,0,54058,[object Object],none,2,0,0,r1,3482260029,L1T3,5.999,0,26.163034
OT01V2196301879,1776600308296.266,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1281218,2002,true,0,0,270,480,709,709,182334,6,8,SV173,0,0,0,5,141611,[object Object],none,2,0,0,r0,3347861686,L1T3,11.717,0,5.199025
OT01V4021281234,1776600308296.266,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,150534,135,true,2,0,1080,1920,13,13,3971,8,1,SV173,0,0,0,0,2704,[object Object],none,2,0,0,r2,1802540454,L1T3,0.444,0,42.001754
OT01V196110104,1776600308496.165,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1587567,1552,true,1,0,540,960,271,271,46007,13,6,SV173,0,0,0,0,55094,[object Object],none,2,0,0,r1,3482260029,L1T3,6.116,0,27.004046
OT01V2196301879,1776600308496.165,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1285166,2007,true,0,0,270,480,715,715,182454,6,8,SV173,0,0,0,5,142845,[object Object],none,2,0,0,r0,3347861686,L1T3,11.842,0,5.25251
OT01V4021281234,1776600308496.165,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,188644,169,true,2,0,1080,1920,15,15,4787,9,1,SV173,0,0,0,0,3120,[object Object],none,2,0,0,r2,1802540454,L1T3,0.522,0,57.50076
OT01V196110104,1776600308496.165,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1587567,1552,true,1,0,540,960,271,271,46007,13,6,SV173,0,0,0,0,55094,[object Object],none,2,0,0,r1,3482260029,L1T3,6.116,0,27.004046
OT01V2196301879,1776600308496.165,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1285166,2007,true,0,0,270,480,715,715,182454,6,8,SV173,0,0,0,5,142845,[object Object],none,2,0,0,r0,3347861686,L1T3,11.842,0,5.25251
OT01V4021281234,1776600308496.165,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,188644,169,true,2,0,1080,1920,15,15,4787,9,1,SV173,0,0,0,0,3120,[object Object],none,2,0,0,r2,1802540454,L1T3,0.522,0,57.50076
OT01V196110104,1776600308696.28,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1603836,1568,true,1,0,540,960,274,274,46391,13,6,SV173,0,0,0,0,55716,[object Object],none,2,0,0,r1,3482260029,L1T3,6.193,0,27.272185
OT01V2196301879,1776600308696.28,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1292254,2016,true,0,0,270,480,721,721,182670,6,8,SV173,0,0,0,5,144077,[object Object],none,2,0,0,r0,3347861686,L1T3,11.966,0,5.360821
OT01V4021281234,1776600308696.28,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,231102,208,true,2,0,1080,1920,17,17,5723,10,1,SV173,0,0,0,0,3536,[object Object],none,2,0,0,r2,1802540454,L1T3,0.578,0,71.452911
OT01V196110104,1776600308696.28,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1603836,1568,true,1,0,540,960,274,274,46391,13,6,SV173,0,0,0,0,55716,[object Object],none,2,0,0,r1,3482260029,L1T3,6.193,0,27.272185
OT01V2196301879,1776600308696.28,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1292254,2016,true,0,0,270,480,721,721,182670,6,8,SV173,0,0,0,5,144077,[object Object],none,2,0,0,r0,3347861686,L1T3,11.966,0,5.360821
OT01V4021281234,1776600308696.28,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,231102,208,true,2,0,1080,1920,17,17,5723,10,1,SV173,0,0,0,0,3536,[object Object],none,2,0,0,r2,1802540454,L1T3,0.578,0,71.452911
OT01V196110104,1776600308896.255,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1622469,1586,true,1,0,540,960,277,277,46823,13,6,SV173,0,0,0,0,56337,[object Object],none,2,0,0,r1,3482260029,L1T3,6.253,0,27.590904
OT01V2196301879,1776600308896.255,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1296244,2022,true,0,0,270,480,726,726,182814,6,8,SV173,0,0,0,5,145107,[object Object],none,2,0,0,r0,3347861686,L1T3,12.067,0,5.416346
OT01V4021281234,1776600308896.255,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,275651,249,true,2,0,1080,1920,19,19,6707,11,1,SV173,0,0,0,0,3952,[object Object],none,2,0,0,r2,1802540454,L1T3,0.643,0,82.856515
OT01V196110104,1776600308896.255,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1622469,1586,true,1,0,540,960,277,277,46823,13,6,SV173,0,0,0,0,56337,[object Object],none,2,0,0,r1,3482260029,L1T3,6.253,0,27.590904
OT01V2196301879,1776600308896.255,outbound-rtp,COT01_98_profile-id=0,video,video,2196301879,T01,1296244,2022,true,0,0,270,480,726,726,182814,6,8,SV173,0,0,0,5,145107,[object Object],none,2,0,0,r0,3347861686,L1T3,12.067,0,5.416346
OT01V4021281234,1776600308896.255,outbound-rtp,COT01_98_profile-id=0,video,video,4021281234,T01,275651,249,true,2,0,1080,1920,19,19,6707,11,1,SV173,0,0,0,0,3952,[object Object],none,2,0,0,r2,1802540454,L1T3,0.643,0,82.856515
OT01V196110104,1776600309096.207,outbound-rtp,COT01_98_profile-id=0,video,video,196110104,T01,1633819,1598,true,1,0,540,960,282,282,47111,13,6,SV173,0,0,0,0,57372,[object Object],none,2,0,0,r1,3482260029,L1T3,6.394,0,27.830648999999998
