,bytesSent,bytesReceived,testNum,codec,enc_type,spatial,temporal,recordedTime,atCorrectResTime,correctResPerc,correctedFromFrozen,jitterBufferDelay,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalSquaredInterFrameDelay,totalPausesDuration,totalProcessingDelay,framesDecoded,framesDropped,framesReceived,freezeCount
279,30274,6814163,322,video_vp9,simulcast,2,1,27800.0,21089.580078125,75.86179884217626,2910.419921875,16.847832,2.163471,3.298737,3.111,27.581,11.989459000000007,0,20.231249,359,58,361,1
Unnamed 309,27362,1587345,323,video_vp9,simulcast,2,2,27800.0,0.0,0.0,0.0,17.415332,3.019931,3.79955,2.633,27.552,2.5661400000000154,0,21.359028,610,27,613,7
Unnamed 310,14302,297534,324,video_av1,svc,0,0,28000.0,25200.0,90.0,0.0,2.691204,0.584402,0.367073,0.0,17.882,2.5646039999999983,0,3.087904,131,0,131,0
Unnamed 311,18381,363234,325,video_av1,svc,0,1,27800.0,23731.0,85.36330935251799,268.0,16.865258,0.539347,0.6274569999999999,0.268,17.772,1.340336,0,17.559545,263,0,263,1
Unnamed 312,19561,495356,326,video_av1,svc,0,2,27800.0,27557.0,99.12589928057554,243.0,27.328503,0.8190189999999999,1.079369,0.243,17.559,0.7490970000000019,0,28.524582,523,0,523,1
Unnamed 313,18891,628602,327,video_av1,svc,1,0,27799.0,12077.928955078125,43.44735046252788,10122.071044921875,2.400358,0.6730119999999999,0.325989,10.872,15.533,35.320303,0,2.756732,123,65,147,5
Unnamed 314,19546,783878,328,video_av1,svc,1,1,27799.0,127.56396484375,0.4588796893548329,9672.43603515625,5.190645,0.796809,0.308203,10.308,15.095,32.982434999999995,0,5.508335,118,182,175,5
Unnamed 315,20326,1033076,329,video_av1,svc,1,2,27799.0,0.0,0.0,0.0,2.109715,0.47974,0.328103,10.35,14.876,31.858512000000005,0,2.468031,127,236,212,5
Unnamed 316,19847,948032,330,video_av1,svc,2,0,28000.0,0.0,0.0,0.0,5.075052,0.7741129999999999,0.312094,10.671,15.514,34.045234,0,5.415652,124,321,204,5
Unnamed 317,19938,1028327,331,video_av1,svc,2,1,27800.0,0.0,0.0,0.0,1.9337,0.456094,0.325843,10.118,14.878,31.309262,0,2.29311,127,323,216,5
Unnamed 318,20858,976030,332,video_av1,svc,2,2,27997.0,0.0,0.0,0.0,7.885124999999999,0.6891109999999999,0.3157459999999999,10.184,14.852,32.116716,0,8.228239,123,313,200,5
Unnamed 319,16948,468987,333,video_av1,simulcast,0,0,27801.0,22801.0,82.0150354303802,0.0,1.051286,0.571521,1.4008509999999998,0.0,27.196,4.223885999999999,0,2.495384,185,0,186,0
Unnamed 320,24133,578345,334,video_av1,simulcast,0,1,28000.0,15203.0,54.29642857142857,0.0,8.739954,0.966284,2.382854,0.0,27.582,2.326186000000001,0,11.2252,362,0,363,0
Unnamed 321,30509,858888,335,video_av1,simulcast,0,2,27800.0,13601.0,48.92446043165467,0.0,17.506529,1.164731,4.152222,0.0,27.603,1.3851989999999943,0,21.832354,720,0,720,0
Unnamed 322,23787,1094586,336,video_av1,simulcast,1,0,27800.0,12450.0,44.7841726618705,1350.0,11.552054,2.838566,2.761095,1.35,27.507,3.3157190000000005,0,14.377934,441,1,442,3
Unnamed 323,26248,1294216,337,video_av1,simulcast,1,1,27799.0,10440.26708984375,37.55626853427731,560.73291015625,14.726153,2.677403,3.21339,0.562,27.632,2.101898000000003,0,18.061738,526,0,527,2
Unnamed 324,28073,1693507,338,video_av1,simulcast,1,2,28000.0,8398.73388671875,29.995478166852678,201.26611328125,25.950799,3.954286,4.214191,0.204,27.542,1.5275719999999906,0,30.314378,682,1,686,1
Unnamed 325,27159,1553736,339,video_av1,simulcast,2,0,27799.0,0.0,0.0,0.0,23.509734,3.231274,3.78853,0.454,27.58,1.7121919999999953,0,27.444815,624,0,625,2
Unnamed 326,27150,1614463,340,video_av1,simulcast,2,1,27800.0,0.0,0.0,0.0,28.67715,3.820459,3.978811,0.0,27.576,1.654875999999993,0,32.810691,647,0,650,0
Unnamed 327,26838,1674583,341,video_av1,simulcast,2,2,27799.0,0.0,0.0,0.0,27.968899,4.085519,4.027519,0.448,27.637,1.5886049999999887,0,32.161059,671,0,672,2
Unnamed 328,17594,569613,342,video_vp9,svc,0,0,27800.0,27800.0,100.0,0.0,0.700436,0.046617,1.617969,0.0,27.655,3.833227000000001,0,2.37218,207,0,207,0
Unnamed 329,25840,727753,343,video_vp9,svc,0,1,27997.0,27800.0,99.29635318069792,0.0,2.747636,0.095188,2.59117,0.0,27.745,1.9894590000000016,0,5.42751,410,0,410,0
Unnamed 330,26897,537038,344,video_vp9,svc,0,2,27800.0,1600.0,5.755395683453238,0.0,15.695863,0.345813,4.714635,0.222,27.547,1.2710029999999926,0,20.576964,806,6,814,1
Unnamed 331,20405,858067,345,video_vp9,svc,1,0,27800.0,0.0,0.0,0.0,5.321848999999999,0.4549439999999999,0.81157,16.5,25.32,52.56543000000001,0,6.162334,94,203,191,7
Unnamed 332,26451,998412,346,video_vp9,svc,1,1,27600.0,0.0,0.0,0.0,15.600542,0.2865979999999999,1.544373,11.243,27.385,33.65294099999993,0,17.213901,270,273,379,5
Unnamed 333,28313,1414325,347,video_vp9,svc,1,2,27800.0,0.0,0.0,0.0,23.324856,0.431228,1.941522,11.153,27.424,32.25642600000013,0,25.376594,465,542,681,6
Unnamed 334,27005,1800708,348,video_vp9,svc,2,0,27800.0,0.0,0.0,0.0,10.812242,0.580724,1.567662,15.083,27.058,38.72796000000008,0,12.031937,239,433,418,10
Unnamed 335,30085,2032842,349,video_vp9,svc,2,1,27800.0,0.0,0.0,0.0,10.59801,0.5682309999999999,1.834164,15.038,27.395,38.69361300000006,0,12.284686,253,494,484,10
Unnamed 336,34857,8610838,350,video_vp9,svc,2,2,27800.0,293.259033203125,1.0548886086443345,2906.740966796875,1.459719,0.011597,1.206507,18.033,25.905,58.870239,0,2.366189,63,1682,434,7
Unnamed 337,16817,470858,351,video_vp9,simulcast,0,0,27800.0,27800.0,100.0,0.0,0.878965,0.052773,1.379537,0.0,27.591,13.147942999999986,0,2.310043,181,21,181,0
Unnamed 338,22188,543181,352,video_vp9,simulcast,0,1,28000.0,11509.06396484375,41.10379987444197,490.93603515625,1.568864,0.5264829999999999,1.159072,12.811,26.322,40.06670999999999,0,2.765651,182,129,182,6
Unnamed 339,27929,909611,353,video_vp9,simulcast,0,2,27800.0,18601.0,66.91007194244605,0.0,11.034157,0.7575799999999999,4.633566,0.0,27.606,1.1304419999999982,0,15.849531,777,1,779,0
Unnamed 340,22620,967096,354,video_vp9,simulcast,1,0,27799.0,4330.0,15.576099859707185,9470.0,4.248861,1.168008,2.527237,9.47,26.806,30.97140200000001,0,6.867729,417,40,418,3
Unnamed 341,24610,1125282,355,video_vp9,simulcast,1,1,27800.0,345.672119140625,1.2434248889950539,6454.327880859375,4.08974,1.430718,2.288507,9.773,26.225,31.230269,0,6.462786,400,88,401,4
Unnamed 342,27142,1508115,356,video_vp9,simulcast,1,2,27800.0,2128.06298828125,7.654902835544066,1271.93701171875,13.879212,1.705633,3.492667,3.182,27.463,4.985587000000003,0,17.499067999999998,580,49,584,4
Unnamed 343,27274,1480302,357,video_vp9,simulcast,2,0,27800.0,0.0,0.0,0.0,6.357263,1.861361,3.035782,6.28,27.512,21.37784600000003,0,9.452266,488,113,490,2
Unnamed 344,27936,1586146,358,video_vp9,simulcast,2,1,27801.0,0.0,0.0,0.0,8.535105999999999,2.107807,3.174007,6.947,27.507,21.21309700000009,0,11.822942,552,94,555,4
Unnamed 345,35463,10278214,359,video_vp9,simulcast,2,2,27800.0,18400.0,66.18705035971223,0.0,32.362737,3.155989,5.016721,0.943,27.709,2.3899670000000155,0,37.548011,678,26,680,1
