

id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,jitter,packetsLost,packetsReceived,packetsReceivedWithCe,packetsReceivedWithEct1,bytesReceived,firCount,frameHeight,frameWidth,framesAssembledFromMultiplePackets,framesDecoded,framesDropped,framesPerSecond,framesReceived,freezeCount,headerBytesReceived,jitterBufferDelay,jitterBufferEmittedCount,jitterBufferMinimumDelay,jitterBufferTargetDelay,keyFramesDecoded,lastPacketReceivedTimestamp,mid,nackCount,pauseCount,pliCount,qpSum,rtxSsrc,totalAssemblyTime,totalDecodeTime,totalFreezesDuration,totalInterFrameDelay,totalPausesDuration,totalProcessingDelay,totalSquaredInterFrameDelay,trackIdentifier
IT01V675539603,1776596506553.211,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,513,0,0,478098,0,540,960,45,115,0,30,116,0,16436,1.239522,115,3.3379109999999996,3.3379109999999996,3,1776596506544.1602,0,0,0,0,22353,675539604,0.048652999999999995,0.9228759999999999,0,4.443,0,2.18844,0.24830100000000005,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506752.825,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,545,0,0,507273,0,540,960,47,121,0,30,122,0,17460,1.304673,121,3.4825109999999997,3.4825109999999997,3,1776596506740.75,0,0,0,0,23508,675539604,0.048707999999999994,0.95388,0,4.637,0,2.28539,0.25495300000000004,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506752.825,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,545,0,0,507273,0,540,960,47,121,0,30,122,0,17460,1.304673,121,3.4825109999999997,3.4825109999999997,3,1776596506740.75,0,0,0,0,23508,675539604,0.048707999999999994,0.95388,0,4.637,0,2.28539,0.25495300000000004,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506952.818,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,581,0,0,541611,0,540,960,49,127,0,30,128,0,18612,1.386226,127,3.6271579999999997,3.6271579999999997,3,1776596506938.678,0,0,0,0,24669,675539604,0.049124,0.984717,0,4.837,0,2.398453,0.262561,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596506952.818,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,581,0,0,541611,0,540,960,49,127,0,30,128,0,18612,1.386226,127,3.6271579999999997,3.6271579999999997,3,1776596506938.678,0,0,0,0,24669,675539604,0.049124,0.984717,0,4.837,0,2.398453,0.262561,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507152.63,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,612,0,0,571174,0,540,960,51,133,0,30,133,0,19604,1.437125,133,3.769589,3.769589,3,1776596507122.954,0,0,0,0,25836,675539604,0.049171,0.998722,0,5.036,0,2.463672,0.269466,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507152.63,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,612,0,0,571174,0,540,960,51,133,0,30,133,0,19604,1.437125,133,3.769589,3.769589,3,1776596507122.954,0,0,0,0,25836,675539604,0.049171,0.998722,0,5.036,0,2.463672,0.269466,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507352.76,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,639,0,0,594547,0,540,960,53,138,1,29,139,0,20468,1.516015,138,3.889669,3.889669,3,1776596507342.414,0,0,0,0,26795,675539604,0.049191,1.0100989999999999,0,5.225,0,2.554207,0.277471,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507352.76,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,639,0,0,594547,0,540,960,53,138,1,29,139,0,20468,1.516015,138,3.889669,3.889669,3,1776596507342.414,0,0,0,0,26795,675539604,0.049191,1.0100989999999999,0,5.225,0,2.554207,0.277471,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507552.723,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,674,0,0,627826,0,540,960,55,144,1,29,145,0,21588,1.588484,144,4.033582,4.033582,3,1776596507542.997,0,0,0,0,27943,675539604,0.049239,1.025711,0,5.427,0,2.642604,0.28463700000000003,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507552.723,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.009,0,674,0,0,627826,0,540,960,55,144,1,29,145,0,21588,1.588484,144,4.033582,4.033582,3,1776596507542.997,0,0,0,0,27943,675539604,0.049239,1.025711,0,5.427,0,2.642604,0.28463700000000003,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507752.729,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,700,0,0,649064,0,540,960,57,150,1,29,151,0,22420,1.6756229999999999,150,4.1778319999999995,4.1778319999999995,3,1776596507737.949,0,0,0,0,29116,675539604,0.049298999999999996,1.042216,0,5.634,0,2.748487,0.292016,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507752.729,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,700,0,0,649064,0,540,960,57,150,1,29,151,0,22420,1.6756229999999999,150,4.1778319999999995,4.1778319999999995,3,1776596507737.949,0,0,0,0,29116,675539604,0.049298999999999996,1.042216,0,5.634,0,2.748487,0.292016,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507952.66,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.012,0,734,0,0,681547,0,540,960,59,156,1,29,157,0,23508,1.7543719999999998,156,4.326217,4.326217,3,1776596507942.324,0,0,0,0,30270,675539604,0.049342,1.055887,0,5.833,0,2.8413459999999997,0.299093,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596507952.66,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.012,0,734,0,0,681547,0,540,960,59,156,1,29,157,0,23508,1.7543719999999998,156,4.326217,4.326217,3,1776596507942.324,0,0,0,0,30270,675539604,0.049342,1.055887,0,5.833,0,2.8413459999999997,0.299093,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596508152.796,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,763,0,0,708824,0,540,960,61,162,1,29,163,0,24436,1.853318,162,4.482862,4.482862,3,1776596508141.7,0,0,0,0,31420,675539604,0.049381999999999995,1.07098,0,6.04,0,2.9557629999999997,0.3065660000000001,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596508152.796,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.011,0,763,0,0,708824,0,540,960,61,162,1,29,163,0,24436,1.853318,162,4.482862,4.482862,3,1776596508141.7,0,0,0,0,31420,675539604,0.049381999999999995,1.07098,0,6.04,0,2.9557629999999997,0.3065660000000001,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596508353.419,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,795,0,0,737879,0,540,960,64,168,1,30,169,0,25460,1.960141,168,4.637903,4.637903,3,1776596508344.7551,0,0,0,0,32557,675539604,0.049482,1.116401,0,6.231,0,3.108656,0.31267700000000015,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596508353.419,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,795,0,0,737879,0,540,960,64,168,1,30,169,0,25460,1.960141,168,4.637903,4.637903,3,1776596508344.7551,0,0,0,0,32557,675539604,0.049482,1.116401,0,6.231,0,3.108656,0.31267700000000015,7d4b6ad5-6a55-4047-9e91-96be3fd58360
IT01V675539603,1776596508553.086,inbound-rtp,CIT01_105_profile-id=0,video,video,675539603,T01,0.01,0,831,0,0,772643,0,540,960,67,174,1,30,175,0,26612,2.041727,174,4.7905359999999995,4.7905359999999995,3,1776596508545.438,0,0,0,0,33701,675539604,0.049573,1.161116,0,6.434,0,3.235584,0.32009800000000016,7d4b6ad5-6a55-4047-9e91-96be3fd58360
