id,timestamp,type,codecId,kind,mediaType,ssrc,transportId,bytesSent,packetsSent,active,encodingIndex,firCount,frameHeight,frameWidth,framesEncoded,framesPerSecond,framesSent,headerBytesSent,hugeFramesSent,keyFramesEncoded,mediaSourceId,mid,nackCount,packetsSentWithEct1,pliCount,qpSum,qualityLimitationDurations,qualityLimitationReason,qualityLimitationResolutionChanges,retransmittedBytesSent,retransmittedPacketsSent,rtxSsrc,scalabilityMode,targetBitrate,totalEncodeTime,totalEncodedBytesTarget,totalPacketSendDelay
OT01V1028965074,1776276151503.023,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,294685,656,true,0,0,360,640,315,17,315,73271,9,7,SV242,0,0,0,2,63047,[object Object],bandwidth,1,0,0,3965618575,S3T3,128363,5.152,0,21.309768
OT01V1028965074,1776276151503.023,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,294685,656,true,0,0,360,640,315,17,315,73271,9,7,SV242,0,0,0,2,63047,[object Object],bandwidth,1,0,0,3965618575,S3T3,128363,5.152,0,21.309768
OT01V1028965074,1776276151703.014,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,305195,686,true,0,0,360,640,325,18,325,78071,9,7,SV242,0,0,0,2,65026,[object Object],bandwidth,1,0,0,3965618575,S3T3,128636,5.341,0,21.309811999999997
OT01V1028965074,1776276151703.014,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,305195,686,true,0,0,360,640,325,18,325,78071,9,7,SV242,0,0,0,2,65026,[object Object],bandwidth,1,0,0,3965618575,S3T3,128636,5.341,0,21.309811999999997
OT01V1028965074,1776276151903.087,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,311534,710,true,0,0,360,640,334,18,334,82217,9,7,SV242,0,0,0,2,66805,[object Object],bandwidth,1,0,0,3965618575,S3T3,127995,5.504,0,21.309844
OT01V1028965074,1776276151903.087,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,311534,710,true,0,0,360,640,334,18,334,82217,9,7,SV242,0,0,0,2,66805,[object Object],bandwidth,1,0,0,3965618575,S3T3,127995,5.504,0,21.309844
OT01V1028965074,1776276152103.111,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,323368,739,true,0,0,360,640,346,21,346,85973,9,7,SV242,0,0,0,2,69176,[object Object],bandwidth,1,0,0,3965618575,S3T3,128581,5.763,0,21.309886
OT01V1028965074,1776276152103.111,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,323368,739,true,0,0,360,640,346,21,346,85973,9,7,SV242,0,0,0,2,69176,[object Object],bandwidth,1,0,0,3965618575,S3T3,128581,5.763,0,21.309886
OT01V1028965074,1776276152303.017,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,331829,758,true,0,0,360,640,358,23,358,87959,9,7,SV242,0,0,0,2,71553,[object Object],bandwidth,1,0,0,3965618575,S3T3,128706,5.929,0,21.309903
OT01V1028965074,1776276152303.017,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,331829,758,true,0,0,360,640,358,23,358,87959,9,7,SV242,0,0,0,2,71553,[object Object],bandwidth,1,0,0,3965618575,S3T3,128706,5.929,0,21.309903
OT01V1028965074,1776276152502.943,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,345689,785,true,0,0,360,640,370,25,370,91157,9,7,SV242,0,0,0,2,73868,[object Object],bandwidth,1,0,0,3965618575,S3T3,128706,6.132,0,21.34913
OT01V1028965074,1776276152502.943,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,345689,785,true,0,0,360,640,370,25,370,91157,9,7,SV242,0,0,0,2,73868,[object Object],bandwidth,1,0,0,3965618575,S3T3,128706,6.132,0,21.34913
OT01V1028965074,1776276152703.036,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,353606,808,true,0,0,360,640,382,28,382,94259,9,7,SV242,0,0,0,2,76240,[object Object],bandwidth,1,0,0,3965618575,S3T3,126587,6.242,0,21.349147
OT01V1028965074,1776276152703.036,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,353606,808,true,0,0,360,640,382,28,382,94259,9,7,SV242,0,0,0,2,76240,[object Object],bandwidth,1,0,0,3965618575,S3T3,126587,6.242,0,21.349147
OT01V1028965074,1776276152903.091,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,367108,830,true,0,0,360,640,392,29,392,96317,9,7,SV242,0,0,0,2,78191,[object Object],bandwidth,1,0,0,3965618575,S3T3,126494,6.468,0,21.349176
OT01V1028965074,1776276152903.091,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,367108,830,true,0,0,360,640,392,29,392,96317,9,7,SV242,0,0,0,2,78191,[object Object],bandwidth,1,0,0,3965618575,S3T3,126494,6.468,0,21.349176
OT01V1028965074,1776276153102.957,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,381787,850,true,0,0,360,640,406,31,406,96797,9,7,SV242,0,0,0,2,80878,[object Object],bandwidth,1,0,0,3965618575,S3T3,126967,6.708,0,21.34918
OT01V1028965074,1776276153102.957,outbound-rtp,COT01_98_profile-id=0,video,video,1028965074,T01,381787,850,true,0,0,360,640,406,31,406,96797,9,7,SV242,0,0,0,2,80878,[object Object],bandwidth,1,0,0,3965618575,S3T3,126967,6.708,0,21.34918
